328 	 696 	 696 	 3.658
329 	 209 	 209 	 3.662
330 	 726 	 726 	 3.666
331 	 945 	 945 	 3.661
332 	 341 	 341 	 3.650
333 	 660 	 660 	 3.655
334 	 571 	 571 	 3.651
335 	 556 	 556 	 3.648
336 	 67 	 67 	 3.642
337 	 579 	 579 	 3.629
338 	 658 	 658 	 3.628
339 	 52 	 52 	 3.608
340 	 352 	 352 	 3.616
341 	 740 	 740 	 3.604
342 	 262 	 262 	 3.551
343 	 10 	 10 	 3.556
344 	 500 	 500 	 3.552
345 	 116 	 116 	 3.541
346 	 533 	 533 	 3.546
347 	 937 	 937 	 3.550
348 	 1030 	 1030 	 3.549
349 	 95 	 95 	 3.540
350 	 632 	 632 	 3.520
351 	 277 	 277 	 3.513
352 	 682 	 682 	 3.518
353 	 955 	 955 	 3.509
354 	 1008 	 1008 	 3.515
355 	 671 	 671 	 3.491
356 	 1029 	 1029 	 3.485
357 	 7 	 7 	 3.478
358 	 714 	 714 	 3.451
359 	 890 	 890 	 3.455
360 	 299 	 299 	 3.460
361 	 549 	 549 	 3.446
362 	 716 	 716 	 3.443
363 	 419 	 419 	 3.414
364 	 113 	 113 	 3.388
365 	 1023 	 1023 	 3.386
366 	 50 	 50 	 3.369
367 	 177 	 177 	 3.360
368 	 215 	 215 	 3.351
369 	 869 	 869 	 3.347
370 	 830 	 830 	 3.353
371 	 713 	 713 	 3.342
372 	 864 	 864 	 3.313
373 	 537 	 537 	 3.318
374 	 742 	 742 	 3.301
375 	 590 	 590 	 3.295
376 	 940 	 940 	 3.299
377 	 518 	 518 	 3.303
378 	 943 	 943 	 3.299
379 	 1071 	 1071 	 3.276
380 	 253 	 253 	 3.271
381 	 496 	 496 	 3.255
382 	 436 	 436 	 3.256
383 	 657 	 657 	 3.258
384 	 446 	 446 	 3.264
385 	 3 	 3 	 3.269
386 	 51 	 51 	 3.256
387 	 777 	 777 	 3.222
388 	 388 	 388 	 3.225
389 	 229 	 229 	 3.229
390 	 670 	 670 	 3.232
391 	 545 	 545 	 3.229
392 	 973 	 973 	 3.216
393 	 642 	 642 	 3.169
394 	 766 	 766 	 3.169
395 	 859 	 859 	 3.167
396 	 849 	 849 	 3.149
397 	 320 	 320 	 3.156
398 	 180 	 180 	 3.147
399 	 694 	 694 	 3.147
400 	 425 	 425 	 3.116
401 	 525 	 525 	 3.116
402 	 316 	 316 	 3.120
403 	 108 	 108 	 3.126
404 	 70 	 70 	 3.111
405 	 1016 	 1016 	 3.107
406 	 157 	 157 	 3.108
407 	 420 	 420 	 3.092
408 	 87 	 87 	 3.087
409 	 65 	 65 	 3.082
410 	 103 	 103 	 3.085
411 	 1004 	 1004 	 3.073
412 	 1036 	 1036 	 3.079
413 	 679 	 679 	 3.078
414 	 241 	 241 	 3.075
415 	 28 	 28 	 3.075
416 	 947 	 947 	 3.076
417 	 470 	 470 	 3.067
418 	 14 	 14 	 3.072
419 	 762 	 762 	 3.077
420 	 34 	 34 	 3.073
421 	 819 	 819 	 3.063
422 	 36 	 36 	 3.063
423 	 416 	 416 	 3.054
424 	 212 	 212 	 3.053
425 	 399 	 399 	 3.050
426 	 187 	 187 	 3.043
427 	 174 	 174 	 3.049
428 	 925 	 925 	 3.052
429 	 976 	 976 	 3.058
430 	 427 	 427 	 3.045
431 	 970 	 970 	 3.051
432 	 985 	 985 	 3.045
433 	 512 	 512 	 3.033
434 	 513 	 513 	 2.993
435 	 481 	 481 	 2.987
436 	 793 	 793 	 2.984
437 	 574 	 574 	 2.988
438 	 855 	 855 	 2.980
439 	 206 	 206 	 2.980
440 	 979 	 979 	 2.983
441 	 784 	 784 	 2.977
442 	 600 	 600 	 2.952
443 	 814 	 814 	 2.931
444 	 334 	 334 	 2.920
445 	 594 	 594 	 2.915
446 	 829 	 829 	 2.912
447 	 802 	 802 	 2.899
448 	 61 	 61 	 2.873
449 	 83 	 83 	 2.857
450 	 894 	 894 	 2.856
451 	 210 	 210 	 2.858
452 	 558 	 558 	 2.861
453 	 285 	 285 	 2.851
454 	 1020 	 1020 	 2.841
455 	 130 	 130 	 2.833
456 	 449 	 449 	 2.831
457 	 876 	 876 	 2.818
458 	 902 	 902 	 2.810
459 	 927 	 927 	 2.809
460 	 988 	 988 	 2.813
461 	 18 	 18 	 2.813
462 	 257 	 257 	 2.812
463 	 125 	 125 	 2.799
464 	 746 	 746 	 2.796
465 	 956 	 956 	 2.790
466 	 637 	 637 	 2.789
467 	 897 	 897 	 2.780
468 	 107 	 107 	 2.778
469 	 765 	 765 	 2.780
470 	 266 	 266 	 2.758
471 	 621 	 621 	 2.743
472 	 389 	 389 	 2.747
473 	 324 	 324 	 2.740
474 	 322 	 322 	 2.742
475 	 962 	 962 	 2.743
476 	 475 	 475 	 2.745
477 	 44 	 44 	 2.742
478 	 196 	 196 	 2.745
479 	 706 	 706 	 2.739
480 	 291 	 291 	 2.732
481 	 5 	 5 	 2.731
482 	 1012 	 1012 	 2.717
483 	 635 	 635 	 2.694
484 	 438 	 438 	 2.693
485 	 630 	 630 	 2.691
486 	 815 	 815 	 2.681
487 	 45 	 45 	 2.682
488 	 891 	 891 	 2.680
489 	 965 	 965 	 2.673
490 	 640 	 640 	 2.673
491 	 1005 	 1005 	 2.666
492 	 626 	 626 	 2.664
493 	 710 	 710 	 2.645
494 	 245 	 245 	 2.647
495 	 100 	 100 	 2.649
496 	 440 	 440 	 2.638
497 	 582 	 582 	 2.625
498 	 572 	 572 	 2.628
499 	 355 	 355 	 2.625
500 	 753 	 753 	 2.619
501 	 628 	 628 	 2.615
502 	 1078 	 1078 	 2.616
503 	 939 	 939 	 2.609
504 	 84 	 84 	 2.603
505 	 638 	 638 	 2.606
506 	 567 	 567 	 2.594
507 	 542 	 542 	 2.598
508 	 599 	 599 	 2.593
509 	 964 	 964 	 2.591
510 	 255 	 255 	 2.563
511 	 468 	 468 	 2.553
512 	 29 	 29 	 2.553
513 	 801 	 801 	 2.549
514 	 278 	 278 	 2.545
515 	 609 	 609 	 2.541
516 	 552 	 552 	 2.531
517 	 1010 	 1010 	 2.531
518 	 709 	 709 	 2.531
519 	 408 	 408 	 2.523
520 	 790 	 790 	 2.512
521 	 443 	 443 	 2.513
522 	 461 	 461 	 2.506
523 	 418 	 418 	 2.497
524 	 98 	 98 	 2.494
525 	 357 	 357 	 2.495
526 	 776 	 776 	 2.487
527 	 603 	 603 	 2.486
528 	 344 	 344 	 2.469
529 	 102 	 102 	 2.465
530 	 770 	 770 	 2.462
531 	 708 	 708 	 2.445
532 	 526 	 526 	 2.441
533 	 455 	 455 	 2.441
534 	 585 	 585 	 2.425
535 	 244 	 244 	 2.413
536 	 232 	 232 	 2.408
537 	 1028 	 1028 	 2.355
538 	 522 	 522 	 2.355
539 	 627 	 627 	 2.353
540 	 189 	 189 	 2.351
541 	 447 	 447 	 2.347
542 	 687 	 687 	 2.344
543 	 147 	 147 	 2.339
544 	 167 	 167 	 2.331
545 	 520 	 520 	 2.325
546 	 483 	 483 	 2.320
547 	 376 	 376 	 2.320
548 	 269 	 269 	 2.315
549 	 1041 	 1041 	 2.317
550 	 149 	 149 	 2.314
551 	 834 	 834 	 2.287
552 	 576 	 576 	 2.287
553 	 326 	 326 	 2.276
554 	 380 	 380 	 2.271
555 	 896 	 896 	 2.263
556 	 997 	 997 	 2.249
557 	 875 	 875 	 2.250
558 	 123 	 123 	 2.252
559 	 1058 	 1058 	 2.234
560 	 667 	 667 	 2.237
561 	 1077 	 1077 	 2.234
562 	 308 	 308 	 2.233
563 	 268 	 268 	 2.233
564 	 524 	 524 	 2.235
565 	 507 	 507 	 2.228
566 	 78 	 78 	 2.230
567 	 539 	 539 	 2.234
568 	 486 	 486 	 2.229
569 	 81 	 81 	 2.224
570 	 833 	 833 	 2.227
571 	 948 	 948 	 2.226
572 	 201 	 201 	 2.222
573 	 91 	 91 	 2.222
574 	 17 	 17 	 2.220
575 	 393 	 393 	 2.210
576 	 358 	 358 	 2.210
577 	 243 	 243 	 2.188
578 	 831 	 831 	 2.187
579 	 450 	 450 	 2.186
580 	 283 	 283 	 2.186
581 	 683 	 683 	 2.183
582 	 633 	 633 	 2.173
583 	 856 	 856 	 2.173
584 	 663 	 663 	 2.175
585 	 69 	 69 	 2.171
586 	 478 	 478 	 2.173
587 	 385 	 385 	 2.167
588 	 80 	 80 	 2.166
589 	 795 	 795 	 2.154
590 	 508 	 508 	 2.154
591 	 426 	 426 	 2.146
592 	 853 	 853 	 2.144
593 	 279 	 279 	 2.131
594 	 88 	 88 	 2.130
595 	 516 	 516 	 2.131
596 	 771 	 771 	 2.115
597 	 780 	 780 	 2.110
598 	 564 	 564 	 2.101
599 	 366 	 366 	 2.089
600 	 281 	 281 	 2.083
601 	 406 	 406 	 2.071
602 	 457 	 457 	 2.058
603 	 968 	 968 	 2.061
604 	 848 	 848 	 2.056
605 	 806 	 806 	 2.055
606 	 619 	 619 	 2.050
607 	 185 	 185 	 2.030
608 	 928 	 928 	 2.029
609 	 414 	 414 	 2.027
610 	 543 	 543 	 2.026
611 	 351 	 351 	 2.022
612 	 431 	 431 	 2.013
613 	 727 	 727 	 2.012
614 	 197 	 197 	 2.007
615 	 63 	 63 	 1.991
616 	 544 	 544 	 1.992
617 	 86 	 86 	 1.989
618 	 139 	 139 	 1.986
619 	 917 	 917 	 1.988
620 	 577 	 577 	 1.989
621 	 665 	 665 	 1.978
622 	 763 	 763 	 1.974
623 	 953 	 953 	 1.976
624 	 348 	 348 	 1.975
625 	 748 	 748 	 1.964
626 	 178 	 178 	 1.963
627 	 592 	 592 	 1.962
628 	 128 	 128 	 1.953
629 	 1000 	 1000 	 1.939
630 	 818 	 818 	 1.928
631 	 252 	 252 	 1.919
632 	 782 	 782 	 1.917
633 	 106 	 106 	 1.913
634 	 871 	 871 	 1.915
635 	 66 	 66 	 1.898
636 	 172 	 172 	 1.890
637 	 129 	 129 	 1.891
638 	 984 	 984 	 1.883
639 	 803 	 803 	 1.884
640 	 302 	 302 	 1.876
641 	 325 	 325 	 1.874
642 	 673 	 673 	 1.864
643 	 398 	 398 	 1.863
644 	 704 	 704 	 1.850
645 	 1065 	 1065 	 1.845
646 	 812 	 812 	 1.843
647 	 1014 	 1014 	 1.834
648 	 413 	 413 	 1.836
649 	 364 	 364 	 1.833
650 	 343 	 343 	 1.832
651 	 1025 	 1025 	 1.829
652 	 240 	 240 	 1.813
653 	 906 	 906 	 1.803
654 	 433 	 433 	 1.804
655 	 989 	 989 	 1.804
656 	 260 	 260 	 1.803
657 	 19 	 19 	 1.799
658 	 405 	 405 	 1.791
659 	 32 	 32 	 1.790
660 	 390 	 390 	 1.790
661 	 490 	 490 	 1.788
662 	 873 	 873 	 1.784
663 	 290 	 290 	 1.784
664 	 330 	 330 	 1.775
665 	 336 	 336 	 1.767
666 	 8 	 8 	 1.755
667 	 237 	 237 	 1.755
668 	 428 	 428 	 1.749
669 	 38 	 38 	 1.749
670 	 977 	 977 	 1.751
671 	 1070 	 1070 	 1.750
672 	 342 	 342 	 1.742
673 	 1048 	 1048 	 1.725
674 	 611 	 611 	 1.721
675 	 1067 	 1067 	 1.722
676 	 11 	 11 	 1.717
677 	 804 	 804 	 1.718
678 	 992 	 992 	 1.714
679 	 371 	 371 	 1.712
680 	 994 	 994 	 1.699
681 	 926 	 926 	 1.700
682 	 909 	 909 	 1.695
683 	 900 	 900 	 1.693
684 	 421 	 421 	 1.688
685 	 881 	 881 	 1.677
686 	 857 	 857 	 1.658
687 	 417 	 417 	 1.647
688 	 82 	 82 	 1.640
689 	 893 	 893 	 1.641
690 	 312 	 312 	 1.614
691 	 861 	 861 	 1.615
692 	 754 	 754 	 1.616
693 	 464 	 464 	 1.597
694 	 761 	 761 	 1.592
695 	 497 	 497 	 1.581
696 	 560 	 560 	 1.579
697 	 165 	 165 	 1.565
698 	 482 	 482 	 1.538
699 	 733 	 733 	 1.534
700 	 821 	 821 	 1.534
701 	 272 	 272 	 1.531
702 	 1018 	 1018 	 1.499
703 	 58 	 58 	 1.501
704 	 877 	 877 	 1.497
705 	 617 	 617 	 1.498
706 	 845 	 845 	 1.497
707 	 557 	 557 	 1.498
708 	 181 	 181 	 1.498
709 	 1033 	 1033 	 1.489
710 	 367 	 367 	 1.488
711 	 625 	 625 	 1.484
712 	 758 	 758 	 1.479
713 	 135 	 135 	 1.476
714 	 424 	 424 	 1.477
715 	 610 	 610 	 1.472
716 	 886 	 886 	 1.469
717 	 809 	 809 	 1.463
718 	 510 	 510 	 1.457
719 	 200 	 200 	 1.453
720 	 362 	 362 	 1.445
721 	 969 	 969 	 1.440
722 	 1069 	 1069 	 1.433
723 	 963 	 963 	 1.427
724 	 77 	 77 	 1.426
725 	 270 	 270 	 1.419
726 	 616 	 616 	 1.411
727 	 971 	 971 	 1.399
728 	 538 	 538 	 1.390
729 	 422 	 422 	 1.386
730 	 488 	 488 	 1.382
731 	 620 	 620 	 1.378
732 	 354 	 354 	 1.374
733 	 919 	 919 	 1.365
734 	 137 	 137 	 1.365
735 	 305 	 305 	 1.347
736 	 353 	 353 	 1.346
737 	 282 	 282 	 1.342
738 	 242 	 242 	 1.314
739 	 800 	 800 	 1.281
740 	 828 	 828 	 1.279
741 	 263 	 263 	 1.271
742 	 471 	 471 	 1.271
743 	 1064 	 1064 	 1.256
744 	 60 	 60 	 1.253
745 	 160 	 160 	 1.254
746 	 595 	 595 	 1.249
747 	 503 	 503 	 1.241
748 	 618 	 618 	 1.235
749 	 514 	 514 	 1.231
750 	 541 	 541 	 1.227
751 	 264 	 264 	 1.220
752 	 980 	 980 	 1.216
753 	 96 	 96 	 1.216
754 	 703 	 703 	 1.215
755 	 867 	 867 	 1.212
756 	 120 	 120 	 1.211
757 	 53 	 53 	 1.206
758 	 811 	 811 	 1.206
759 	 301 	 301 	 1.191
760 	 15 	 15 	 1.192
761 	 996 	 996 	 1.161
762 	 506 	 506 	 1.153
763 	 132 	 132 	 1.149
764 	 573 	 573 	 1.144
765 	 689 	 689 	 1.145
766 	 1007 	 1007 	 1.136
767 	 580 	 580 	 1.137
768 	 20 	 20 	 1.137
769 	 798 	 798 	 1.134
770 	 159 	 159 	 1.114
771 	 104 	 104 	 1.106
772 	 171 	 171 	 1.106
773 	 858 	 858 	 1.106
774 	 860 	 860 	 1.104
775 	 707 	 707 	 1.100
776 	 288 	 288 	 1.094
777 	 614 	 614 	 1.084
778 	 531 	 531 	 1.083
779 	 35 	 35 	 1.070
780 	 1059 	 1059 	 1.069
781 	 499 	 499 	 1.064
782 	 779 	 779 	 1.059
783 	 759 	 759 	 1.053
784 	 346 	 346 	 1.049
785 	 248 	 248 	 1.042
786 	 690 	 690 	 1.043
787 	 942 	 942 	 1.030
788 	 434 	 434 	 1.022
789 	 1074 	 1074 	 1.019
790 	 90 	 90 	 1.007
791 	 946 	 946 	 0.997
792 	 127 	 127 	 0.995
793 	 629 	 629 	 0.988
794 	 218 	 218 	 0.972
795 	 739 	 739 	 0.969
796 	 750 	 750 	 0.968
797 	 452 	 452 	 0.962
798 	 459 	 459 	 0.962
799 	 394 	 394 	 0.962
800 	 225 	 225 	 0.956
801 	 151 	 151 	 0.954
802 	 1006 	 1006 	 0.946
803 	 293 	 293 	 0.934
804 	 601 	 601 	 0.919
805 	 729 	 729 	 0.918
806 	 799 	 799 	 0.913
807 	 605 	 605 	 0.908
808 	 711 	 711 	 0.908
809 	 328 	 328 	 0.905
810 	 879 	 879 	 0.903
811 	 602 	 602 	 0.903
812 	 589 	 589 	 0.902
813 	 332 	 332 	 0.886
814 	 634 	 634 	 0.886
815 	 222 	 222 	 0.887
816 	 1003 	 1003 	 0.882
817 	 48 	 48 	 0.876
818 	 540 	 540 	 0.861
819 	 788 	 788 	 0.861
820 	 966 	 966 	 0.854
821 	 892 	 892 	 0.853
822 	 691 	 691 	 0.845
823 	 702 	 702 	 0.843
824 	 935 	 935 	 0.829
825 	 519 	 519 	 0.826
826 	 644 	 644 	 0.816
827 	 622 	 622 	 0.810
828 	 559 	 559 	 0.806
829 	 715 	 715 	 0.802
830 	 588 	 588 	 0.802
831 	 68 	 68 	 0.794
832 	 794 	 794 	 0.794
833 	 912 	 912 	 0.788
834 	 365 	 365 	 0.786
835 	 295 	 295 	 0.786
836 	 220 	 220 	 0.784
837 	 236 	 236 	 0.776
838 	 672 	 672 	 0.776
839 	 923 	 923 	 0.776
840 	 757 	 757 	 0.776
841 	 477 	 477 	 0.769
842 	 998 	 998 	 0.761
843 	 141 	 141 	 0.758
844 	 307 	 307 	 0.756
845 	 246 	 246 	 0.748
846 	 487 	 487 	 0.734
847 	 221 	 221 	 0.733
848 	 207 	 207 	 0.727
849 	 797 	 797 	 0.721
850 	 498 	 498 	 0.720
851 	 261 	 261 	 0.703
852 	 21 	 21 	 0.701
853 	 150 	 150 	 0.700
854 	 929 	 929 	 0.688
855 	 289 	 289 	 0.678
856 	 1045 	 1045 	 0.676
857 	 199 	 199 	 0.674
858 	 22 	 22 	 0.672
859 	 731 	 731 	 0.672
860 	 978 	 978 	 0.667
861 	 1061 	 1061 	 0.668
862 	 895 	 895 	 0.665
863 	 249 	 249 	 0.661
864 	 317 	 317 	 0.658
865 	 967 	 967 	 0.649
866 	 905 	 905 	 0.646
